Unique ID,Indicator ID,Name,Measure,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Time Period,Start_Date,Data Value,Message
547387,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,107,Hunts Point - Mott Haven,Annual Average 2017,2017-01-01,8.26,No Message
334083,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,102,Northeast Bronx,Winter 2014-15,2014-12-01,10.14,No Message
742293,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,102,Northeast Bronx,Annual Average 2021,2021-01-01,6.493490746,No Message
823452,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,102,Northeast Bronx,Winter 2021-22,2021-12-01,7.301746753,No Message
211862,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,201,Greenpoint,Winter 2013-14,2013-12-01,13.51,No Message
649789,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,101,Kingsbridge - Riverdale,Annual Average 2019,2019-01-01,6.71,No Message
605791,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,101,Kingsbridge - Riverdale,Winter 2017-18,2017-12-01,8.0,No Message
177256,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,406,Fresh Meadows,Winter 2010-11,2010-12-01,12.14,No Message
177802,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,406,Fresh Meadows,Summer 2009,2009-06-01,10.09,No Message
742263,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,406,Fresh Meadows,Annual Average 2021,2021-01-01,6.265314982,No Message
175440,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,306,Chelsea - Clinton,Winter 2012-13,2012-12-01,35.62,No Message
643388,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,306,Chelsea - Clinton,Summer 2019,2019-06-01,24.86,No Message
667196,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,306,Chelsea - Clinton,Winter 2019-20,2019-12-01,33.6,No Message
175887,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,202,Downtown - Heights - Slope,Summer 2009,2009-06-01,25.21,No Message
176685,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,202,Downtown - Heights - Slope,Annual Average 2013,2012-12-01,23.41,No Message
826010,375,Nitrogen dioxide (NO2),Mean,ppb,CD,205,Fordham and University Heights (CD5),Summer 2022,2022-06-01,13.68191263,No Message
826363,375,Nitrogen dioxide (NO2),Mean,ppb,CD,405,Ridgewood and Maspeth (CD5),Summer 2022,2022-06-01,11.22934356,No Message
212575,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,406,Fresh Meadows,Annual Average 2014,2013-12-01,19.26,No Message
175292,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,102,Northeast Bronx,Winter 2009-10,2009-12-01,22.66,No Message
667065,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,102,Northeast Bronx,Summer 2020,2020-06-01,13.0,No Message
549817,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,302,Central Harlem - Morningside Heights,Summer 2017,2017-06-01,18.89,No Message
175398,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,306,Chelsea - Clinton,Winter 2011-12,2011-12-01,34.33,No Message
667197,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,306,Chelsea - Clinton,Summer 2020,2020-06-01,19.29,No Message
177189,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,202,Downtown - Heights - Slope,Winter 2009-10,2009-12-01,10.67,No Message
177273,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,202,Downtown - Heights - Slope,Winter 2011-12,2011-12-01,10.44,No Message
212939,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,302,Central Harlem - Morningside Heights,Annual Average 2014,2013-12-01,9.73,No Message
177204,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,306,Chelsea - Clinton,Winter 2009-10,2009-12-01,13.18,No Message
177288,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,306,Chelsea - Clinton,Winter 2011-12,2011-12-01,12.42,No Message
669767,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,306,Chelsea - Clinton,Summer 2020,2020-06-01,8.7,No Message
212953,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,406,Fresh Meadows,Annual Average 2014,2013-12-01,8.43,No Message
740951,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,302,Central Harlem - Morningside Heights,Summer 2021,2021-06-01,14.41802233,No Message
740993,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,406,Fresh Meadows,Summer 2021,2021-06-01,10.52346356,No Message
222603,386,Ozone (O3),Mean,ppb,UHF42,406,Fresh Meadows,Summer 2013,2013-06-01,30.67,No Message
743707,386,Ozone (O3),Mean,ppb,UHF42,302,Central Harlem - Morningside Heights,Summer 2021,2021-06-01,28.48874947,No Message
412706,375,Nitrogen dioxide (NO2),Mean,ppb,CD,205,Fordham and University Heights (CD5),Winter 2015-16,2015-12-01,24.77,No Message
412707,375,Nitrogen dioxide (NO2),Mean,ppb,CD,205,Fordham and University Heights (CD5),Summer 2016,2016-06-01,17.67,No Message
216303,386,Ozone (O3),Mean,ppb,CD,105,Midtown (CD5),Summer 2010,2010-06-01,22.47,No Message
547716,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,316,Brownsville (CD16),Summer 2017,2017-06-01,9.18,No Message
547738,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,405,Ridgewood and Maspeth (CD5),Annual Average 2017,2017-01-01,7.67,No Message
175929,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,202,Downtown - Heights - Slope,Summer 2010,2010-06-01,22.6,No Message
605951,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,208,Riverdale and Fieldston (CD8),Annual Average 2018,2018-01-01,6.95,No Message
169503,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,406,Rego Park and Forest Hills (CD6),Summer 2012,2012-06-01,10.33,No Message
169562,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,406,Rego Park and Forest Hills (CD6),Summer 2013,2013-06-01,10.35,No Message
547610,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,104,Clinton and Chelsea (CD4),Winter 2016-17,2016-12-01,9.5,No Message
412807,375,Nitrogen dioxide (NO2),Mean,ppb,CD,408,Hillcrest and Fresh Meadows (CD8),Annual Average 2016,2015-12-31,17.63,No Message
603080,375,Nitrogen dioxide (NO2),Mean,ppb,CD,408,Hillcrest and Fresh Meadows (CD8),Annual Average 2018,2018-01-01,17.15,No Message
741272,375,Nitrogen dioxide (NO2),Mean,ppb,CD,408,Hillcrest and Fresh Meadows (CD8),Summer 2021,2021-06-01,10.21764563,No Message
550080,375,Nitrogen dioxide (NO2),Mean,ppb,CD,306,Park Slope and Carroll Gardens (CD6),Winter 2016-17,2016-12-01,25.83,No Message
742536,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,406,Rego Park and Forest Hills (CD6),Annual Average 2021,2021-01-01,6.428650047,No Message
130408,640,Boiler Emissions- Total SO2 Emissions,Number per km2,number,UHF42,205,Sunset Park,2013,2013-01-01,0.1,No Message
130437,640,Boiler Emissions- Total SO2 Emissions,Number per km2,number,UHF42,503,Willowbrook,2013,2013-01-01,0.0,No Message
169328,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,408,Hillcrest and Fresh Meadows (CD8),Summer 2009,2009-06-01,10.1,No Message
168561,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,408,Hillcrest and Fresh Meadows (CD8),Winter 2010-11,2010-12-01,12.08,No Message
170449,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,408,Hillcrest and Fresh Meadows (CD8),Annual Average 2013,2012-12-01,8.23,No Message
170447,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,406,Rego Park and Forest Hills (CD6),Annual Average 2013,2012-12-01,8.71,No Message
547688,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,306,Park Slope and Carroll Gardens (CD6),Winter 2016-17,2016-12-01,8.54,No Message
165906,375,Nitrogen dioxide (NO2),Mean,ppb,CD,408,Hillcrest and Fresh Meadows (CD8),Winter 2010-11,2010-12-01,28.88,No Message
166673,375,Nitrogen dioxide (NO2),Mean,ppb,CD,408,Hillcrest and Fresh Meadows (CD8),Summer 2009,2009-06-01,18.96,No Message
222585,386,Ozone (O3),Mean,ppb,UHF42,403,Flushing - Clearview,Summer 2013,2013-06-01,31.43,No Message
412547,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,503,Willowbrook,Winter 2015-16,2015-12-01,18.34,No Message
741013,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,503,Willowbrook,Winter 2020-21,2020-12-01,18.87007315,No Message
168502,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,408,Hillcrest and Fresh Meadows (CD8),Winter 2009-10,2009-12-01,9.65,No Message
742534,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,406,Rego Park and Forest Hills (CD6),Winter 2020-21,2020-12-01,6.574532159,No Message
169446,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,408,Hillcrest and Fresh Meadows (CD8),Summer 2011,2011-06-01,11.09,No Message
169387,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,408,Hillcrest and Fresh Meadows (CD8),Summer 2010,2010-06-01,11.38,No Message
169385,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,406,Rego Park and Forest Hills (CD6),Summer 2010,2010-06-01,11.82,No Message
169444,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,406,Rego Park and Forest Hills (CD6),Summer 2011,2011-06-01,11.46,No Message
175961,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,503,Willowbrook,Summer 2010,2010-06-01,13.07,No Message
176003,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,503,Willowbrook,Summer 2011,2011-06-01,12.83,No Message
412548,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,503,Willowbrook,Summer 2016,2016-06-01,10.16,No Message
741267,375,Nitrogen dioxide (NO2),Mean,ppb,CD,406,Rego Park and Forest Hills (CD6),Annual Average 2021,2021-01-01,15.82976595,No Message
175954,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,406,Fresh Meadows,Summer 2010,2010-06-01,18.0,No Message
547737,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,405,Ridgewood and Maspeth (CD5),Summer 2017,2017-06-01,9.26,No Message
547739,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,405,Ridgewood and Maspeth (CD5),Winter 2016-17,2016-12-01,8.23,No Message
606033,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,405,Ridgewood and Maspeth (CD5),Summer 2018,2018-06-01,8.65,No Message
214154,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,405,Ridgewood and Maspeth (CD5),Annual Average 2014,2013-12-01,9.16,No Message
169384,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,405,Ridgewood and Maspeth (CD5),Summer 2010,2010-06-01,12.05,No Message
169443,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,405,Ridgewood and Maspeth (CD5),Summer 2011,2011-06-01,11.65,No Message
222600,386,Ozone (O3),Mean,ppb,UHF42,406,Fresh Meadows,Summer 2010,2010-06-01,33.23,No Message
550130,375,Nitrogen dioxide (NO2),Mean,ppb,CD,405,Ridgewood and Maspeth (CD5),Annual Average 2017,2017-01-01,18.8,No Message
411995,386,Ozone (O3),Mean,ppb,UHF42,102,Northeast Bronx,Summer 2016,2016-06-01,33.21,No Message
178407,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,202,Downtown - Heights - Slope,Annual Average 2009,2008-12-01,11.5,No Message
212813,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,302,Central Harlem - Morningside Heights,Summer 2014,2014-06-01,9.12,No Message
178506,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,306,Chelsea - Clinton,Annual Average 2011,2010-12-01,13.27,No Message
649734,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,306,Chelsea - Clinton,Winter 2018-19,2018-12-01,11.75,No Message
212827,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,406,Fresh Meadows,Summer 2014,2014-06-01,8.01,No Message
669835,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,102,Northeast Bronx,Annual Average 2020,2020-01-01,5.95,No Message
177214,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,406,Fresh Meadows,Winter 2009-10,2009-12-01,9.57,No Message
177298,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,406,Fresh Meadows,Winter 2011-12,2011-12-01,9.02,No Message
547425,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,302,Central Harlem - Morningside Heights,Summer 2017,2017-06-01,9.91,No Message
547427,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,302,Central Harlem - Morningside Heights,Winter 2016-17,2016-12-01,8.28,No Message
212449,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,406,Fresh Meadows,Summer 2014,2014-06-01,14.13,No Message
643389,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,306,Chelsea - Clinton,Winter 2018-19,2018-12-01,29.47,No Message
222519,386,Ozone (O3),Mean,ppb,UHF42,302,Central Harlem - Morningside Heights,Summer 2013,2013-06-01,28.4,No Message
176070,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,306,Chelsea - Clinton,Summer 2013,2013-06-01,30.68,No Message
628556,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,306,Chelsea - Clinton,2015-2017,2015-01-01,6.9,No Message
131526,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,302,Central Harlem - Morningside Heights,2009-2011,2009-01-01,18.8,No Message
827615,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,406,Fresh Meadows,2017-2019,2017-01-01,5.0,No Message
874477,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,306,Chelsea - Clinton,Annual Average 2023,2023-01-01,8.076770315,No Message
178474,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,406,Fresh Meadows,Annual Average 2010,2009-12-01,9.25,No Message
177340,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,406,Fresh Meadows,Winter 2012-13,2012-12-01,9.68,No Message
742262,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,406,Fresh Meadows,Summer 2021,2021-06-01,7.92415998,No Message
177918,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,306,Chelsea - Clinton,Summer 2012,2012-06-01,13.33,No Message
173105,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,302,Central Harlem - Morningside Heights,Winter 2008-09,2008-12-01,14.56,No Message
173241,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,302,Central Harlem - Morningside Heights,Winter 2012-13,2012-12-01,12.15,No Message
174165,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,405,Ridgewood - Forest Hills,Annual Average 2010,2009-12-01,9.52,No Message
874569,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,405,Ridgewood - Forest Hills,Annual Average 2023,2023-01-01,6.726169914,No Message
823577,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,503,Tottenville and Great Kills (CD3),Annual Average 2022,2022-01-01,4.995005981,No Message
168439,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,404,Elmhurst and Corona (CD4),Winter 2008-09,2008-12-01,13.4,No Message
213799,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,404,Elmhurst and Corona (CD4),Winter 2013-14,2013-12-01,12.04,No Message
547474,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,408,Jamaica,Annual Average 2017,2017-01-01,7.08,No Message
212681,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,207,East Flatbush - Flatbush,Winter 2013-14,2013-12-01,11.7,No Message
177173,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,407,Southwest Queens,Winter 2008-09,2008-12-01,12.85,No Message
605770,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,408,Jamaica,Winter 2017-18,2017-12-01,7.71,No Message
333995,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,208,Canarsie - Flatlands,Summer 2015,2015-06-01,8.97,No Message
874318,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,208,Canarsie - Flatlands,Annual Average 2023,2023-01-01,6.421526367,No Message
334025,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,307,Gramercy Park - Murray Hill,Summer 2015,2015-06-01,12.47,No Message
334028,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,308,Greenwich Village - SoHo,Summer 2015,2015-06-01,11.04,No Message
170385,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,403,Jackson Heights (CD3),Annual Average 2012,2011-12-01,8.81,No Message
823537,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,404,Elmhurst and Corona (CD4),Summer 2022,2022-06-01,6.80202856,No Message
823522,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,317,East Flatbush (CD17),Summer 2022,2022-06-01,6.221374471,No Message
170399,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,503,Tottenville and Great Kills (CD3),Annual Average 2012,2011-12-01,8.33,No Message
410842,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,408,Jamaica,Annual Average 2016,2015-12-31,6.99,No Message
742268,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,408,Jamaica,Summer 2021,2021-06-01,7.979677892,No Message
179774,640,Boiler Emissions- Total SO2 Emissions,Number per km2,number,UHF42,408,Jamaica,2015,2015-01-01,0.4,No Message
823220,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,408,Jamaica,Summer 2022,2022-06-01,6.298728089,No Message
667406,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,302,Central Harlem - Morningside Heights,Winter 2019-20,2019-12-01,26.6,No Message
412615,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,402,West Queens,Annual Average 2016,2015-12-31,20.53,No Message
172187,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,302,Central Harlem - Morningside Heights,Summer 2012,2012-06-01,21.81,No Message
412558,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,102,Northeast Bronx,Annual Average 2016,2015-12-31,17.52,No Message
825974,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,102,Northeast Bronx,Winter 2021-22,2021-12-01,21.25009433,No Message
412613,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,402,West Queens,Winter 2015-16,2015-12-01,25.02,No Message
741031,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,201,Greenpoint,Winter 2020-21,2020-12-01,24.77301172,No Message
518942,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,107,Hunts Point - Mott Haven,2012-2014,2012-01-02,130.5921768,No Message
131397,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,407,Southwest Queens,2009-2011,2009-01-01,29.8,No Message
643405,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,402,West Queens,Annual Average 2019,2019-01-01,18.67,No Message
212329,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,502,Stapleton - St. George,Winter 2013-14,2013-12-01,23.01,No Message
167708,375,Nitrogen dioxide (NO2),Mean,ppb,CD,211,Morris Park and Bronxdale (CD11),Annual Average 2012,2011-12-01,20.37,No Message
167738,375,Nitrogen dioxide (NO2),Mean,ppb,CD,411,Bayside and Little Neck (CD11),Annual Average 2012,2011-12-01,17.87,No Message
167736,375,Nitrogen dioxide (NO2),Mean,ppb,CD,409,Kew Gardens and Woodhaven (CD9),Annual Average 2012,2011-12-01,21.02,No Message
826381,375,Nitrogen dioxide (NO2),Mean,ppb,CD,411,Bayside and Little Neck (CD11),Summer 2022,2022-06-01,10.73361271,No Message
603089,375,Nitrogen dioxide (NO2),Mean,ppb,CD,411,Bayside and Little Neck (CD11),Annual Average 2018,2018-01-01,16.09,No Message
826380,375,Nitrogen dioxide (NO2),Mean,ppb,CD,411,Bayside and Little Neck (CD11),Winter 2021-22,2021-12-01,19.87356062,No Message
216593,386,Ozone (O3),Mean,ppb,CD,411,Bayside and Little Neck (CD11),Summer 2012,2012-06-01,33.89,No Message
216594,386,Ozone (O3),Mean,ppb,CD,411,Bayside and Little Neck (CD11),Summer 2013,2013-06-01,30.83,No Message
216330,386,Ozone (O3),Mean,ppb,CD,109,Morningside Heights and Hamilton Heights (CD9),Summer 2013,2013-06-01,28.29,No Message
216329,386,Ozone (O3),Mean,ppb,CD,109,Morningside Heights and Hamilton Heights (CD9),Summer 2012,2012-06-01,31.63,No Message
216414,386,Ozone (O3),Mean,ppb,CD,211,Morris Park and Bronxdale (CD11),Summer 2013,2013-06-01,31.59,No Message
176716,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,502,Stapleton - St. George,Annual Average 2013,2012-12-01,15.4,No Message
175414,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,502,Stapleton - St. George,Winter 2011-12,2011-12-01,19.0,No Message
602820,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,502,Stapleton - St. George,Summer 2018,2018-06-01,9.31,No Message
411123,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,411,Bayside and Little Neck (CD11),Summer 2016,2016-06-01,7.37,No Message
411122,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,411,Bayside and Little Neck (CD11),Winter 2015-16,2015-12-01,7.35,No Message
169388,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,409,Kew Gardens and Woodhaven (CD9),Summer 2010,2010-06-01,11.56,No Message
169447,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,409,Kew Gardens and Woodhaven (CD9),Summer 2011,2011-06-01,11.24,No Message
411116,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,409,Kew Gardens and Woodhaven (CD9),Winter 2015-16,2015-12-01,7.8,No Message
411117,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,409,Kew Gardens and Woodhaven (CD9),Summer 2016,2016-06-01,7.83,No Message
742543,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,409,Kew Gardens and Woodhaven (CD9),Winter 2020-21,2020-12-01,6.666130721,No Message
667293,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,502,Stapleton - St. George,Summer 2020,2020-06-01,8.02,No Message
825986,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,502,Stapleton - St. George,Winter 2021-22,2021-12-01,18.56244251,No Message
743687,386,Ozone (O3),Mean,ppb,UHF42,502,Stapleton - St. George,Summer 2021,2021-06-01,29.0887923,No Message
222638,386,Ozone (O3),Mean,ppb,UHF42,502,Stapleton - St. George,Summer 2012,2012-06-01,33.14,No Message
222639,386,Ozone (O3),Mean,ppb,UHF42,502,Stapleton - St. George,Summer 2013,2013-06-01,30.61,No Message
216401,386,Ozone (O3),Mean,ppb,CD,209,Parkchester and Soundview (CD9),Summer 2012,2012-06-01,34.87,No Message
216402,386,Ozone (O3),Mean,ppb,CD,209,Parkchester and Soundview (CD9),Summer 2013,2013-06-01,31.54,No Message
743629,386,Ozone (O3),Mean,ppb,CD,209,Parkchester and Soundview (CD9),Summer 2021,2021-06-01,29.69579577,No Message
216413,386,Ozone (O3),Mean,ppb,CD,211,Morris Park and Bronxdale (CD11),Summer 2012,2012-06-01,34.96,No Message
412576,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,204,East New York,Annual Average 2016,2015-12-31,18.26,No Message
412618,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,403,Flushing - Clearview,Annual Average 2016,2015-12-31,18.23,No Message
741083,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,403,Flushing - Clearview,Summer 2021,2021-06-01,11.68978212,No Message
825892,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,403,Flushing - Clearview,Winter 2021-22,2021-12-01,20.91188187,No Message
